Year,Job_Title,Industry,Automation_Risk,AI_Adoption,Degree_Required,Salary_USD,Experience_Years,Skill_Score,Remote_Work,Job_Demand_Index,Skills
2023,Radiologist,Healthcare,37.7,High,Yes,270802,10,60.0,No,119.0,"Diagnosis, Medical Imaging, AI Tools"
2023,Radiologist,Healthcare,32.6,High,Yes,267358,5,80.0,No,112.2,"AI Tools, Diagnosis, Medical Imaging, Clinical Skills"
2023,Radiologist,Healthcare,31.3,High,Yes,274982,6,60.0,No,109.0,"Anatomy, Medical Imaging, Clinical Skills"
2023,Radiologist,Healthcare,26.6,High,Yes,261564,5,80.0,Yes,93.8,"Medical Imaging, Clinical Skills, AI Tools, Diagnosis"
2023,Radiologist,Healthcare,33.4,High,Yes,266795,3,60.0,No,95.7,"Clinical Skills, Medical Imaging, Diagnosis"
2023,Radiologist,Healthcare,23.5,High,Yes,245875,4,100.0,Yes,91.2,"Diagnosis, Clinical Skills, Medical Imaging, AI Tools, Anatomy"
2023,Radiologist,Healthcare,31.1,High,Yes,193672,0,60.0,No,114.0,"Anatomy, Clinical Skills, Diagnosis"
2023,Radiologist,Healthcare,38.1,High,Yes,302506,3,40.0,Yes,114.9,"Medical Imaging, Diagnosis"
2023,Radiologist,Healthcare,38.6,High,Yes,276236,6,80.0,No,97.5,"Anatomy, Clinical Skills, Diagnosis, AI Tools"
2023,Radiologist,Healthcare,30.5,High,Yes,298913,5,40.0,No,87.4,"AI Tools, Clinical Skills"
2023,Radiologist,Healthcare,30.0,High,Yes,293494,1,40.0,No,108.7,"Clinical Skills, Medical Imaging"
2023,Radiologist,Healthcare,38.2,High,Yes,248821,0,80.0,Yes,99.1,"Medical Imaging, Anatomy, Clinical Skills, Diagnosis"
2023,Radiologist,Healthcare,32.4,High,Yes,298029,5,60.0,Yes,98.1,"AI Tools, Anatomy, Clinical Skills"
2023,Radiologist,Healthcare,32.1,High,Yes,226136,10,40.0,No,110.4,"Medical Imaging, AI Tools"
2023,Radiologist,Healthcare,38.7,High,Yes,267955,11,60.0,Yes,95.0,"Clinical Skills, Diagnosis, AI Tools"
2023,Radiologist,Healthcare,35.2,High,Yes,254367,7,100.0,No,109.3,"AI Tools, Medical Imaging, Anatomy, Clinical Skills, Diagnosis"
2023,Radiologist,Healthcare,24.2,High,Yes,243778,2,40.0,No,110.2,"Clinical Skills, Anatomy"
2023,Radiologist,Healthcare,22.8,High,Yes,215514,0,100.0,No,85.4,"Medical Imaging, Clinical Skills, Anatomy, AI Tools, Diagnosis"
2023,Radiologist,Healthcare,43.9,High,Yes,292460,5,60.0,Yes,87.5,"Clinical Skills, AI Tools, Medical Imaging"
2023,Radiologist,Healthcare,33.1,High,Yes,285501,4,100.0,Yes,109.3,"AI Tools, Anatomy, Medical Imaging, Diagnosis, Clinical Skills"
2023,Radiologist,Healthcare,45.1,High,Yes,287814,4,100.0,Yes,113.4,"Medical Imaging, Anatomy, AI Tools, Diagnosis, Clinical Skills"
2023,Radiologist,Healthcare,33.4,High,Yes,295892,1,60.0,No,100.6,"Clinical Skills, Medical Imaging, AI Tools"
2023,Radiologist,Healthcare,36.0,High,Yes,243991,4,80.0,No,105.6,"Medical Imaging, AI Tools, Anatomy, Diagnosis"
2023,Radiologist,Healthcare,25.8,High,Yes,309893,6,40.0,No,104.0,"Medical Imaging, Anatomy"
2023,Radiologist,Healthcare,37.7,High,Yes,271887,10,100.0,No,106.5,"Anatomy, Clinical Skills, Diagnosis, Medical Imaging, AI Tools"
2023,Journalist,Media,44.6,Medium,Yes,59511,3,40.0,No,51.9,"Editing, Interviewing"
2023,Journalist,Media,43.9,Medium,Yes,49558,3,100.0,No,65.8,"Writing, Editing, Research, Interviewing, SEO"
2023,Journalist,Media,42.4,Medium,Yes,56838,9,60.0,Yes,60.5,"Editing, Interviewing, SEO"
2023,Journalist,Media,42.4,Medium,Yes,56255,6,60.0,Yes,79.3,"SEO, Writing, Editing"
2023,Journalist,Media,42.9,Medium,Yes,51931,0,60.0,No,68.6,"SEO, Interviewing, Research"
2023,Journalist,Media,38.3,Medium,Yes,57992,2,60.0,Yes,85.7,"Editing, Interviewing, Writing"
2023,Journalist,Media,45.8,Medium,Yes,56765,5,40.0,Yes,80.9,"Interviewing, Writing"
2023,Journalist,Media,47.5,Medium,Yes,48577,2,80.0,No,84.3,"Editing, Interviewing, SEO, Research"
2023,Journalist,Media,46.1,Medium,Yes,55457,10,60.0,No,58.6,"Interviewing, SEO, Writing"
2023,Journalist,Media,52.1,Medium,Yes,55985,4,100.0,No,57.1,"Research, Writing, Editing, SEO, Interviewing"
2023,Journalist,Media,38.9,Medium,Yes,46274,0,40.0,Yes,79.3,"SEO, Interviewing"
2023,Journalist,Media,43.6,Medium,Yes,54789,5,80.0,No,80.3,"Research, Writing, SEO, Editing"
2023,Journalist,Media,47.2,Medium,Yes,50494,1,40.0,No,58.9,"SEO, Editing"
2023,Journalist,Media,51.9,Medium,Yes,58288,3,60.0,No,66.4,"Research, Writing, Editing"
2023,Journalist,Media,50.5,Medium,Yes,52840,3,80.0,Yes,67.7,"Research, Editing, Interviewing, SEO"
2023,Journalist,Media,41.2,Medium,Yes,51677,6,100.0,No,84.8,"SEO, Editing, Research, Interviewing, Writing"
2023,Journalist,Media,39.0,Medium,Yes,56380,8,40.0,No,59.7,"Interviewing, Writing"
2023,Journalist,Media,47.8,Medium,Yes,58278,6,80.0,Yes,83.9,"Editing, Research, SEO, Writing"
2023,Journalist,Media,50.3,Medium,Yes,58983,2,100.0,No,78.6,"Interviewing, Writing, Research, Editing, SEO"
2023,Journalist,Media,39.9,Medium,Yes,52793,6,40.0,Yes,53.9,"Writing, Research"
2023,Journalist,Media,42.2,Medium,Yes,45542,9,80.0,No,81.2,"SEO, Research, Writing, Editing"
2023,Journalist,Media,61.0,Medium,Yes,45247,8,80.0,No,71.3,"Writing, Editing, Interviewing, SEO"
2023,Journalist,Media,47.9,Medium,Yes,51528,9,100.0,No,77.8,"SEO, Research, Editing, Interviewing, Writing"
2023,Journalist,Media,51.0,Medium,Yes,50088,7,100.0,Yes,84.0,"Writing, Research, Interviewing, Editing, SEO"
2023,Journalist,Media,37.8,Medium,Yes,54079,12,40.0,No,75.2,"Interviewing, Editing"
2023,Journalist,Media,39.1,Medium,Yes,53808,4,40.0,Yes,57.3,"Research, Editing"
2023,Journalist,Media,45.7,Medium,Yes,51681,3,100.0,No,88.6,"SEO, Interviewing, Research, Editing, Writing"
2023,Journalist,Media,49.3,Medium,Yes,46191,4,60.0,No,50.5,"Research, Editing, Writing"
2023,Journalist,Media,52.4,Medium,Yes,56815,6,60.0,No,65.9,"Interviewing, Editing, SEO"
2023,Journalist,Media,40.8,Medium,Yes,54781,1,60.0,Yes,81.6,"Research, SEO, Editing"
2023,Journalist,Media,53.5,Medium,Yes,51380,4,60.0,Yes,63.2,"Research, Editing, Writing"
2023,Journalist,Media,42.6,Medium,Yes,50116,6,40.0,No,64.2,"Editing, Interviewing"
2023,Journalist,Media,33.4,Medium,Yes,54977,1,60.0,Yes,81.1,"Research, SEO, Editing"
2023,Journalist,Media,44.5,Medium,Yes,60212,6,100.0,No,87.4,"Interviewing, SEO, Writing, Research, Editing"
2023,Journalist,Media,38.0,Medium,Yes,54865,4,100.0,No,82.4,"Editing, Research, SEO, Interviewing, Writing"
2023,Journalist,Media,50.6,Medium,Yes,41096,3,80.0,No,67.7,"Research, Interviewing, Editing, SEO"
2023,Journalist,Media,57.6,Medium,Yes,54762,2,40.0,No,87.4,"Research, SEO"
2023,Journalist,Media,49.1,Medium,Yes,51067,5,40.0,No,64.6,"Editing, Interviewing"
2023,Journalist,Media,48.6,Medium,Yes,56392,9,60.0,No,78.8,"SEO, Research, Writing"
2023,Journalist,Media,49.6,Medium,Yes,50875,2,40.0,Yes,62.7,"Editing, SEO"
2023,Journalist,Media,51.6,Medium,Yes,43220,0,100.0,No,51.7,"Writing, Research, Editing, SEO, Interviewing"
2023,Journalist,Media,45.5,Medium,Yes,55495,5,80.0,Yes,83.1,"SEO, Research, Writing, Interviewing"
2023,Journalist,Media,49.6,Medium,Yes,60090,11,100.0,No,87.3,"Writing, Interviewing, SEO, Editing, Research"
2023,Journalist,Media,47.3,Medium,Yes,47221,1,60.0,Yes,63.9,"Editing, SEO, Writing"
2023,Journalist,Media,46.4,Medium,Yes,55935,1,40.0,No,79.5,"SEO, Interviewing"
2023,Journalist,Media,48.0,Medium,Yes,45276,3,80.0,No,70.6,"Interviewing, Editing, Research, SEO"
2023,Journalist,Media,47.7,Medium,Yes,61152,6,40.0,No,56.6,"Interviewing, Editing"
2023,Journalist,Media,53.2,Medium,Yes,48240,2,100.0,No,59.9,"Editing, Writing, Research, SEO, Interviewing"
2023,Journalist,Media,55.7,Medium,Yes,59824,7,100.0,Yes,52.8,"Editing, Writing, SEO, Interviewing, Research"
2023,Journalist,Media,41.8,Medium,Yes,57085,1,60.0,No,74.2,"Writing, Editing, Interviewing"
2023,Journalist,Media,45.8,Medium,Yes,55018,5,60.0,No,82.2,"Editing, Research, Writing"
2023,Journalist,Media,47.9,Medium,Yes,47367,6,100.0,No,54.4,"Editing, Interviewing, SEO, Research, Writing"
2023,Journalist,Media,47.5,Medium,Yes,49281,6,80.0,No,51.2,"Interviewing, SEO, Editing, Research"
2023,Journalist,Media,41.6,Medium,Yes,51848,7,100.0,Yes,59.5,"Writing, Editing, SEO, Interviewing, Research"
2023,Journalist,Media,50.3,Medium,Yes,55991,4,100.0,No,63.1,"Interviewing, SEO, Writing, Editing, Research"
2023,Journalist,Media,53.3,Medium,Yes,54865,6,40.0,Yes,84.4,"SEO, Interviewing"
2023,Journalist,Media,46.6,Medium,Yes,60590,4,40.0,Yes,56.7,"Editing, Writing"
2023,Journalist,Media,50.7,Medium,Yes,58640,10,60.0,No,53.2,"Editing, Research, SEO"
2023,Supply Chain Manager,Logistics,44.7,Medium,Yes,91275,3,60.0,No,54.3,"Analytics, Negotiation, Forecasting"
2023,Supply Chain Manager,Logistics,46.4,Medium,Yes,100676,4,40.0,Yes,56.7,"ERP, Forecasting"
2023,Supply Chain Manager,Logistics,42.8,Medium,Yes,90650,5,80.0,Yes,83.2,"Forecasting, Negotiation, ERP, Analytics"
2023,Supply Chain Manager,Logistics,49.4,Medium,Yes,92127,4,60.0,Yes,73.0,"ERP, Negotiation, Forecasting"
2023,Supply Chain Manager,Logistics,52.1,Medium,Yes,105546,4,60.0,No,84.7,"Negotiation, Forecasting, SAP"
2023,Supply Chain Manager,Logistics,56.1,Medium,Yes,90923,4,60.0,No,83.5,"Analytics, Negotiation, Forecasting"
2023,Supply Chain Manager,Logistics,50.7,Medium,Yes,94634,1,100.0,No,60.5,"ERP, Forecasting, Analytics, Negotiation, SAP"
2023,Supply Chain Manager,Logistics,38.5,Medium,Yes,95216,4,40.0,No,51.7,"Analytics, Forecasting"
2023,Supply Chain Manager,Logistics,49.3,Medium,Yes,94328,4,80.0,No,73.4,"Analytics, Negotiation, ERP, SAP"
2023,Supply Chain Manager,Logistics,34.1,Medium,Yes,93547,5,80.0,Yes,85.0,"Negotiation, SAP, Analytics, ERP"
2023,Supply Chain Manager,Logistics,60.2,Medium,Yes,75159,1,100.0,No,88.3,"ERP, SAP, Forecasting, Negotiation, Analytics"
2023,Supply Chain Manager,Logistics,50.1,Medium,Yes,98816,6,60.0,No,52.9,"Negotiation, ERP, Analytics"
2023,Supply Chain Manager,Logistics,57.9,Medium,Yes,89554,4,80.0,No,89.1,"Negotiation, Forecasting, Analytics, SAP"
2023,Supply Chain Manager,Logistics,57.2,Medium,Yes,94133,2,100.0,No,79.5,"ERP, SAP, Negotiation, Forecasting, Analytics"
2023,Supply Chain Manager,Logistics,46.4,Medium,Yes,96193,0,80.0,Yes,73.4,"Negotiation, Forecasting, Analytics, ERP"
2023,Supply Chain Manager,Logistics,53.6,Medium,Yes,92733,6,100.0,No,56.7,"Forecasting, Negotiation, ERP, SAP, Analytics"
2023,Supply Chain Manager,Logistics,50.3,Medium,Yes,94555,5,60.0,Yes,70.8,"SAP, ERP, Forecasting"
2023,Supply Chain Manager,Logistics,47.8,Medium,Yes,96208,3,100.0,No,67.4,"Negotiation, SAP, Analytics, ERP, Forecasting"
2023,Supply Chain Manager,Logistics,51.8,Medium,Yes,96089,0,100.0,No,85.6,"Forecasting, Negotiation, ERP, Analytics, SAP"
2023,Supply Chain Manager,Logistics,41.3,Medium,Yes,93835,8,80.0,No,79.2,"Negotiation, Analytics, Forecasting, SAP"
2023,Supply Chain Manager,Logistics,55.6,Medium,Yes,86034,8,100.0,No,81.0,"SAP, Forecasting, ERP, Negotiation, Analytics"
2023,Supply Chain Manager,Logistics,49.5,Medium,Yes,77354,0,60.0,Yes,70.6,"Forecasting, Negotiation, ERP"
2023,Supply Chain Manager,Logistics,49.7,Medium,Yes,98250,0,100.0,No,74.0,"Negotiation, SAP, Analytics, Forecasting, ERP"
2023,Supply Chain Manager,Logistics,44.4,Medium,Yes,96896,6,80.0,Yes,79.2,"Analytics, SAP, Forecasting, ERP"
2023,Supply Chain Manager,Logistics,48.5,Medium,Yes,99142,7,80.0,Yes,53.6,"SAP, Analytics, Negotiation, Forecasting"
2023,Supply Chain Manager,Logistics,50.2,Medium,Yes,84863,9,40.0,No,82.9,"SAP, Forecasting"
2023,Supply Chain Manager,Logistics,60.3,Medium,Yes,93849,3,80.0,Yes,78.1,"SAP, Analytics, ERP, Forecasting"
2023,Supply Chain Manager,Logistics,61.0,Medium,Yes,96034,0,80.0,No,83.4,"Forecasting, ERP, SAP, Negotiation"
2023,Supply Chain Manager,Logistics,41.4,Medium,Yes,93140,1,100.0,No,67.2,"Forecasting, Negotiation, ERP, SAP, Analytics"
2023,Supply Chain Manager,Logistics,46.6,Medium,Yes,98640,11,100.0,Yes,72.8,"Analytics, Negotiation, ERP, SAP, Forecasting"
2023,Supply Chain Manager,Logistics,48.5,Medium,Yes,81838,3,40.0,Yes,65.1,"Analytics, ERP"
2023,Supply Chain Manager,Logistics,54.7,Medium,Yes,90659,7,100.0,Yes,86.2,"SAP, Negotiation, Forecasting, Analytics, ERP"
2023,Supply Chain Manager,Logistics,52.9,Medium,Yes,90737,3,40.0,No,54.5,"Forecasting, Negotiation"
2023,Supply Chain Manager,Logistics,55.7,Medium,Yes,102410,8,80.0,No,85.3,"Negotiation, Forecasting, SAP, ERP"
2023,Supply Chain Manager,Logistics,60.1,Medium,Yes,89051,6,40.0,Yes,53.5,"SAP, Negotiation"
2023,Supply Chain Manager,Logistics,54.3,Medium,Yes,103209,5,60.0,No,69.6,"Forecasting, Analytics, SAP"
2023,Supply Chain Manager,Logistics,52.9,Medium,Yes,88228,7,60.0,No,88.4,"SAP, ERP, Negotiation"
2023,Retail Cashier,Retail,93.4,High,No,31147,11,100.0,No,119.4,"Sales, Inventory, Cash Handling, Customer Service, POS Systems"
2023,Retail Cashier,Retail,94.3,High,No,31195,3,60.0,No,97.9,"Cash Handling, Customer Service, Inventory"
2023,Retail Cashier,Retail,95.0,High,No,33471,5,40.0,Yes,110.2,"Customer Service, POS Systems"
2023,Retail Cashier,Retail,97.5,High,No,33277,3,100.0,No,103.2,"Inventory, Cash Handling, Customer Service, POS Systems, Sales"
2023,Retail Cashier,Retail,91.5,High,No,28000,8,40.0,No,96.7,"Sales, Inventory"
2023,Retail Cashier,Retail,93.2,High,No,30917,12,60.0,Yes,80.4,"Cash Handling, Customer Service, Inventory"
2023,Retail Cashier,Retail,91.6,High,No,37362,6,100.0,Yes,100.2,"POS Systems, Cash Handling, Inventory, Customer Service, Sales"
2023,Retail Cashier,Retail,98.0,High,No,28253,4,40.0,No,86.2,"Inventory, Customer Service"
2023,Retail Cashier,Retail,98.0,High,No,37625,6,100.0,No,101.9,"Sales, Customer Service, Inventory, POS Systems, Cash Handling"
2023,Retail Cashier,Retail,89.2,High,No,30770,4,80.0,No,117.4,"POS Systems, Inventory, Sales, Customer Service"
2023,Retail Cashier,Retail,90.8,High,No,31730,6,80.0,No,111.4,"Customer Service, Cash Handling, POS Systems, Sales"
2023,Retail Cashier,Retail,92.2,High,No,28640,5,80.0,No,84.9,"POS Systems, Sales, Customer Service, Cash Handling"
2023,Retail Cashier,Retail,90.9,High,No,29439,4,40.0,No,82.7,"Sales, Cash Handling"
2023,Retail Cashier,Retail,91.8,High,No,32834,9,80.0,No,107.1,"Inventory, Customer Service, Cash Handling, Sales"
2023,Retail Cashier,Retail,92.2,High,No,31929,6,60.0,Yes,109.3,"Inventory, POS Systems, Customer Service"
2023,Retail Cashier,Retail,96.7,High,No,36371,3,40.0,No,100.5,"POS Systems, Inventory"
2023,Retail Cashier,Retail,96.4,High,No,32849,5,60.0,Yes,98.9,"Inventory, Sales, Customer Service"
2023,Retail Cashier,Retail,89.7,High,No,35564,5,60.0,No,101.0,"Cash Handling, POS Systems, Inventory"
2023,Retail Cashier,Retail,83.3,High,No,31095,6,60.0,No,84.5,"Customer Service, POS Systems, Cash Handling"
2023,Retail Cashier,Retail,92.9,High,No,32335,7,80.0,No,90.5,"Inventory, POS Systems, Cash Handling, Sales"
2023,Retail Cashier,Retail,97.1,High,No,36415,7,100.0,No,107.9,"Customer Service, Inventory, Sales, POS Systems, Cash Handling"
2023,Retail Cashier,Retail,94.4,High,No,36583,3,80.0,No,118.2,"Sales, Cash Handling, Customer Service, Inventory"
2023,Retail Cashier,Retail,94.2,High,No,32541,5,60.0,No,80.1,"Inventory, Customer Service, Cash Handling"
2023,Retail Cashier,Retail,84.9,High,No,28000,7,40.0,Yes,118.2,"Sales, Customer Service"
2023,Retail Cashier,Retail,93.7,High,No,31416,4,100.0,No,82.0,"Inventory, Sales, POS Systems, Cash Handling, Customer Service"
2023,Retail Cashier,Retail,93.9,High,No,33134,7,100.0,No,115.0,"Customer Service, Cash Handling, POS Systems, Sales, Inventory"
2023,Retail Cashier,Retail,98.0,High,No,35695,8,60.0,No,101.2,"Inventory, POS Systems, Sales"
2023,Retail Cashier,Retail,94.1,High,No,34623,14,40.0,No,93.0,"Customer Service, Inventory"
2023,Retail Cashier,Retail,98.0,High,No,28713,6,80.0,No,85.9,"Customer Service, POS Systems, Inventory, Sales"
2023,Retail Cashier,Retail,88.3,High,No,33648,2,100.0,Yes,115.3,"Inventory, Customer Service, Cash Handling, POS Systems, Sales"
2023,Retail Cashier,Retail,90.4,High,No,29365,4,100.0,No,99.8,"Cash Handling, Sales, Inventory, Customer Service, POS Systems"
2023,Retail Cashier,Retail,98.0,High,No,31945,9,40.0,No,109.8,"Inventory, Customer Service"
2023,Retail Cashier,Retail,84.7,High,No,32883,4,60.0,No,92.8,"Inventory, POS Systems, Customer Service"
2023,Retail Cashier,Retail,95.0,High,No,34469,3,80.0,No,99.0,"Sales, Customer Service, Cash Handling, POS Systems"
2023,Retail Cashier,Retail,98.0,High,No,29991,10,80.0,Yes,108.8,"Sales, Cash Handling, Inventory, Customer Service"
2023,Retail Cashier,Retail,97.5,High,No,30603,4,40.0,Yes,96.5,"POS Systems, Customer Service"
2023,Retail Cashier,Retail,89.3,High,No,34274,10,80.0,Yes,117.0,"Inventory, Customer Service, Cash Handling, POS Systems"
2023,Retail Cashier,Retail,94.3,High,No,34272,9,60.0,No,114.3,"Customer Service, Cash Handling, POS Systems"
2023,Retail Cashier,Retail,94.3,High,No,34567,5,60.0,Yes,92.3,"Inventory, Customer Service, Sales"
2023,Retail Cashier,Retail,98.0,High,No,33391,7,40.0,Yes,115.8,"Sales, Customer Service"
2023,Retail Cashier,Retail,98.0,High,No,31730,4,100.0,Yes,81.6,"Inventory, Cash Handling, POS Systems, Sales, Customer Service"
2023,Retail Cashier,Retail,88.0,High,No,32684,7,40.0,No,115.2,"POS Systems, Sales"
2023,Retail Cashier,Retail,98.0,High,No,32815,7,80.0,Yes,98.6,"Sales, Inventory, POS Systems, Cash Handling"
2023,Retail Cashier,Retail,96.9,High,No,33529,4,60.0,No,95.6,"Customer Service, Cash Handling, Sales"
2023,Retail Cashier,Retail,86.8,High,No,32335,8,60.0,No,114.9,"Customer Service, Inventory, POS Systems"
2023,Civil Engineer,Engineering,36.8,Low,Yes,96098,4,40.0,No,43.3,"AutoCAD, Math"
2023,Civil Engineer,Engineering,23.9,Low,Yes,95098,11,60.0,Yes,44.8,"CAD, Project Management, Structural Analysis"
2023,Civil Engineer,Engineering,21.6,Low,Yes,93352,2,80.0,Yes,55.2,"Project Management, AutoCAD, Math, CAD"
2023,Civil Engineer,Engineering,7.2,Low,Yes,93583,7,100.0,No,51.8,"Math, Project Management, AutoCAD, Structural Analysis, CAD"
2023,Civil Engineer,Engineering,26.9,Low,Yes,97010,9,40.0,Yes,51.1,"AutoCAD, Math"
2023,Civil Engineer,Engineering,22.9,Low,Yes,95501,6,40.0,No,54.6,"Structural Analysis, CAD"
2023,Civil Engineer,Engineering,17.8,Low,Yes,83372,7,80.0,No,56.2,"Structural Analysis, Math, Project Management, AutoCAD"
2023,Civil Engineer,Engineering,19.8,Low,Yes,92446,5,40.0,No,49.0,"CAD, Project Management"
2023,Civil Engineer,Engineering,21.9,Low,Yes,98408,5,60.0,No,50.9,"Math, CAD, Project Management"
2023,Civil Engineer,Engineering,24.1,Low,Yes,85778,7,60.0,Yes,58.6,"Math, Structural Analysis, AutoCAD"
2023,Civil Engineer,Engineering,20.0,Low,Yes,81490,6,40.0,No,48.0,"CAD, Math"
2023,Civil Engineer,Engineering,18.1,Low,Yes,89035,7,80.0,No,49.1,"AutoCAD, Structural Analysis, Project Management, CAD"
2023,Civil Engineer,Engineering,14.6,Low,Yes,98855,1,40.0,No,61.7,"Project Management, Structural Analysis"
2023,Civil Engineer,Engineering,25.8,Low,Yes,100228,3,40.0,No,68.2,"Structural Analysis, Math"
2023,Civil Engineer,Engineering,21.2,Low,Yes,105458,5,40.0,Yes,67.6,"Math, Structural Analysis"
2023,Civil Engineer,Engineering,25.4,Low,Yes,94682,4,100.0,Yes,33.2,"CAD, Structural Analysis, Project Management, AutoCAD, Math"
2023,Civil Engineer,Engineering,22.9,Low,Yes,95945,9,100.0,No,36.8,"AutoCAD, Structural Analysis, Project Management, Math, CAD"
2023,Civil Engineer,Engineering,19.1,Low,Yes,84564,5,100.0,No,48.9,"Math, AutoCAD, Project Management, Structural Analysis, CAD"
2023,Civil Engineer,Engineering,18.6,Low,Yes,83592,2,100.0,Yes,69.3,"AutoCAD, CAD, Structural Analysis, Math, Project Management"
2023,Civil Engineer,Engineering,24.2,Low,Yes,101154,4,40.0,No,55.4,"Structural Analysis, CAD"
2023,Civil Engineer,Engineering,25.8,Low,Yes,97316,1,100.0,No,59.6,"Structural Analysis, Project Management, Math, CAD, AutoCAD"
2023,Civil Engineer,Engineering,21.7,Low,Yes,84707,2,40.0,No,45.7,"AutoCAD, Structural Analysis"
2023,Civil Engineer,Engineering,22.5,Low,Yes,95675,3,60.0,No,36.1,"AutoCAD, Structural Analysis, CAD"
2023,Civil Engineer,Engineering,19.5,Low,Yes,88302,2,60.0,Yes,46.7,"CAD, Math, Structural Analysis"
2023,Civil Engineer,Engineering,32.6,Low,Yes,85684,3,80.0,No,44.3,"Math, Project Management, Structural Analysis, AutoCAD"
2023,Civil Engineer,Engineering,22.4,Low,Yes,90573,2,80.0,No,68.7,"Project Management, CAD, Structural Analysis, AutoCAD"
2023,Civil Engineer,Engineering,25.5,Low,Yes,104314,6,100.0,Yes,45.9,"Structural Analysis, CAD, Project Management, AutoCAD, Math"
2023,Civil Engineer,Engineering,29.5,Low,Yes,84965,2,100.0,Yes,67.6,"Project Management, AutoCAD, Structural Analysis, CAD, Math"
2023,Civil Engineer,Engineering,31.1,Low,Yes,86353,6,100.0,No,63.4,"Math, CAD, Project Management, AutoCAD, Structural Analysis"
2023,Civil Engineer,Engineering,24.0,Low,Yes,90112,3,80.0,No,63.6,"CAD, AutoCAD, Project Management, Math"
2023,Civil Engineer,Engineering,28.2,Low,Yes,95714,5,80.0,Yes,55.4,"CAD, AutoCAD, Structural Analysis, Project Management"
2023,Civil Engineer,Engineering,17.0,Low,Yes,107940,5,60.0,No,37.3,"Structural Analysis, Math, AutoCAD"
2023,Civil Engineer,Engineering,23.1,Low,Yes,97691,0,100.0,No,56.9,"Structural Analysis, Project Management, CAD, AutoCAD, Math"
2023,Civil Engineer,Engineering,18.6,Low,Yes,103595,5,80.0,Yes,56.7,"Math, AutoCAD, Structural Analysis, Project Management"
2023,Civil Engineer,Engineering,21.6,Low,Yes,109428,4,100.0,No,56.5,"Structural Analysis, Project Management, CAD, AutoCAD, Math"
2023,Civil Engineer,Engineering,26.8,Low,Yes,76965,1,80.0,Yes,37.1,"CAD, Project Management, AutoCAD, Structural Analysis"
2023,Civil Engineer,Engineering,24.5,Low,Yes,90062,6,40.0,No,58.4,"CAD, Project Management"
2023,Civil Engineer,Engineering,28.6,Low,Yes,86611,1,40.0,No,66.2,"CAD, AutoCAD"
2023,Civil Engineer,Engineering,26.3,Low,Yes,106965,9,100.0,No,56.7,"CAD, Structural Analysis, AutoCAD, Project Management, Math"
2023,Civil Engineer,Engineering,21.9,Low,Yes,98807,3,100.0,No,34.8,"AutoCAD, Math, Project Management, CAD, Structural Analysis"
2023,Civil Engineer,Engineering,30.3,Low,Yes,75909,1,80.0,No,53.0,"Math, Structural Analysis, CAD, AutoCAD"
2023,Civil Engineer,Engineering,27.0,Low,Yes,94510,6,80.0,Yes,37.3,"Math, CAD, Project Management, Structural Analysis"
2023,Civil Engineer,Engineering,25.9,Low,Yes,82341,3,100.0,No,47.3,"CAD, Structural Analysis, AutoCAD, Project Management, Math"
2023,Civil Engineer,Engineering,25.9,Low,Yes,94214,1,100.0,No,55.9,"Project Management, CAD, Structural Analysis, AutoCAD, Math"
2023,Civil Engineer,Engineering,16.7,Low,Yes,92637,5,60.0,No,60.8,"Project Management, Structural Analysis, Math"
2023,Civil Engineer,Engineering,23.9,Low,Yes,102445,6,80.0,No,36.2,"Math, AutoCAD, Project Management, Structural Analysis"
2023,Civil Engineer,Engineering,22.7,Low,Yes,95805,3,40.0,Yes,36.5,"Structural Analysis, Project Management"
2023,Civil Engineer,Engineering,21.7,Low,Yes,86792,4,100.0,Yes,57.5,"AutoCAD, Project Management, Math, CAD, Structural Analysis"
2023,Civil Engineer,Engineering,19.8,Low,Yes,81104,2,40.0,No,30.5,"Structural Analysis, Math"
2023,Civil Engineer,Engineering,26.2,Low,Yes,86361,6,100.0,No,57.4,"Math, Structural Analysis, AutoCAD, CAD, Project Management"
2023,Electrician,Engineering,18.0,Low,No,68955,5,60.0,Yes,31.4,"Wiring, Safety, Troubleshooting"
2023,Electrician,Engineering,17.7,Low,No,62143,8,80.0,Yes,49.5,"Blueprint Reading, NEC, Wiring, Troubleshooting"
2023,Electrician,Engineering,18.8,Low,No,64702,3,40.0,No,69.4,"Blueprint Reading, NEC"
2023,Electrician,Engineering,18.2,Low,No,59881,0,40.0,Yes,62.1,"Blueprint Reading, NEC"
2023,Electrician,Engineering,13.4,Low,No,70541,6,80.0,No,66.5,"NEC, Troubleshooting, Blueprint Reading, Safety"
2023,Electrician,Engineering,15.3,Low,No,58977,2,100.0,No,63.5,"Safety, Blueprint Reading, Wiring, NEC, Troubleshooting"
2023,Electrician,Engineering,17.4,Low,No,56780,5,80.0,No,59.2,"Blueprint Reading, Wiring, Safety, Troubleshooting"
2023,Electrician,Engineering,16.2,Low,No,62076,0,80.0,No,41.8,"Troubleshooting, Wiring, NEC, Blueprint Reading"
2023,Electrician,Engineering,17.8,Low,No,64263,7,100.0,Yes,52.3,"Blueprint Reading, Troubleshooting, Wiring, NEC, Safety"
2023,Electrician,Engineering,14.3,Low,No,64604,2,60.0,No,59.2,"Safety, Blueprint Reading, Troubleshooting"
